Feature,VIF,random_state
pr9001_cald1,1.0894712713751795,67
pr12191_tank,1.1006495679322097,67
pr19936_tpm4,1.095222570344788,67
pr41492_ftx,1.119074736168403,67
const,16.410942931710167,68
Size_cm,1.0252787856549042,68
Ki67,1.1134895256985589,68
Age_at_surgery,1.0752605946608014,68
CNA_Subtype_Chr8p21_del,1.6726796072729324,68
CNA_Subtype_Chr9p23_amp,1.5532324269398745,68
CNA_Subtype_Chr12p13_amp,1.6666648935422357,68
CNA_Subtype_Chr13q34_amp,1.3036787341853864,68
CNA_Subtype_Chr20q13_amp,1.4114873936179386,68
CNA_Subtype_Low_CIN,2.105951007146391,68
pr3004_huwe1,1.1091324465791284,68
pr9001_cald1,1.0782331169419843,68
pr12191_tank,1.085543531947068,68
pr19936_tpm4,1.1048089554811036,68
pr41492_ftx,1.1672150954074507,68
const,14.88016517367898,69
Size_cm,1.0480623607367974,69
Ki67,1.1420759998709764,69
Age_at_surgery,1.0506288426713997,69
CNA_Subtype_Chr8p21_del,1.6482549713332186,69
CNA_Subtype_Chr9p23_amp,1.6706380043610891,69
CNA_Subtype_Chr12p13_amp,1.7144325797768007,69
CNA_Subtype_Chr13q34_amp,1.3140330530822228,69
CNA_Subtype_Chr20q13_amp,1.365093599748554,69
CNA_Subtype_Low_CIN,2.127154224425531,69
pr3004_huwe1,1.090466902451214,69
pr9001_cald1,1.0958313847368455,69
pr12191_tank,1.13500005809969,69
pr19936_tpm4,1.0822619682189818,69
pr41492_ftx,1.1434239793500254,69
const,16.844144543438485,70
Size_cm,1.045096244632746,70
Ki67,1.147812481553077,70
Age_at_surgery,1.0868618704837756,70
CNA_Subtype_Chr8p21_del,1.675353643607399,70
CNA_Subtype_Chr9p23_amp,1.6434119303742036,70
CNA_Subtype_Chr12p13_amp,1.666608748596816,70
CNA_Subtype_Chr13q34_amp,1.447518186196751,70
CNA_Subtype_Chr20q13_amp,1.4147674970836208,70
CNA_Subtype_Low_CIN,2.180756321763319,70
pr3004_huwe1,1.127863363943188,70
pr9001_cald1,1.1119087513318435,70
pr12191_tank,1.0600586630115392,70
pr19936_tpm4,1.1004151491497256,70
pr41492_ftx,1.1489763909133952,70
const,18.045126911349968,71
Size_cm,1.0164108126714164,71
Ki67,1.1651055687824812,71
Age_at_surgery,1.0769644556213136,71
CNA_Subtype_Chr8p21_del,1.6807495610679215,71
CNA_Subtype_Chr9p23_amp,1.6644866681321937,71
CNA_Subtype_Chr12p13_amp,1.662145725434653,71
CNA_Subtype_Chr13q34_amp,1.4059025528498994,71
CNA_Subtype_Chr20q13_amp,1.4105788229579743,71
CNA_Subtype_Low_CIN,2.1740199592087186,71
pr3004_huwe1,1.118353966476607,71
pr9001_cald1,1.0899155084988854,71
pr12191_tank,1.1217852138934232,71
pr19936_tpm4,1.088893792302083,71
pr41492_ftx,1.1240870124492972,71
const,15.56594101114474,72
Size_cm,1.048522912986093,72
Ki67,1.131168303791262,72
Age_at_surgery,1.0526995451467962,72
CNA_Subtype_Chr8p21_del,1.6133808558067029,72
CNA_Subtype_Chr9p23_amp,1.568239366132175,72
CNA_Subtype_Chr12p13_amp,1.6128818542610706,72
CNA_Subtype_Chr13q34_amp,1.420817776149805,72
CNA_Subtype_Chr20q13_amp,1.440417421121048,72
CNA_Subtype_Low_CIN,2.0847738364869417,72
pr3004_huwe1,1.125195481707377,72
pr9001_cald1,1.110064483661913,72
pr12191_tank,1.0964552308207547,72
pr19936_tpm4,1.1155361792783476,72
pr41492_ftx,1.1705120444375847,72
const,16.514989958988792,73
Size_cm,1.053759840680862,73
Ki67,1.121216683672501,73
Age_at_surgery,1.054606610576776,73
CNA_Subtype_Chr8p21_del,1.5847331517714287,73
CNA_Subtype_Chr9p23_amp,1.5414466800754845,73
CNA_Subtype_Chr12p13_amp,1.5442349255651668,73
CNA_Subtype_Chr13q34_amp,1.2647930041758624,73
CNA_Subtype_Chr20q13_amp,1.3097161275391656,73
CNA_Subtype_Low_CIN,1.928039895915123,73
pr3004_huwe1,1.099417388294522,73
pr9001_cald1,1.1332350830407982,73
pr12191_tank,1.0946308281699644,73
pr19936_tpm4,1.102794267464583,73
pr41492_ftx,1.2055993173664543,73
const,15.49691649736986,74
Size_cm,1.0597145104927297,74
Ki67,1.148848089069514,74
Age_at_surgery,1.0634664478404303,74
CNA_Subtype_Chr8p21_del,1.5545051571694757,74
CNA_Subtype_Chr9p23_amp,1.5164375940524442,74
CNA_Subtype_Chr12p13_amp,1.5784834887109014,74
CNA_Subtype_Chr13q34_amp,1.3331867805832915,74
CNA_Subtype_Chr20q13_amp,1.3918662757294036,74
CNA_Subtype_Low_CIN,1.962387623721613,74
pr3004_huwe1,1.1882352651099084,74
pr9001_cald1,1.0854745996051525,74
pr12191_tank,1.0863613763691615,74
pr19936_tpm4,1.0501590577969413,74
pr41492_ftx,1.1955103613627425,74
const,15.981343913221265,75
Size_cm,1.0463587613781338,75
Ki67,1.1896312616127465,75
Age_at_surgery,1.0619775816609247,75
CNA_Subtype_Chr8p21_del,1.692799487473864,75
CNA_Subtype_Chr9p23_amp,1.5587397074910612,75
CNA_Subtype_Chr12p13_amp,1.6853404742746612,75
CNA_Subtype_Chr13q34_amp,1.4206845349596893,75
CNA_Subtype_Chr20q13_amp,1.4202481386423944,75
CNA_Subtype_Low_CIN,2.2302627489444715,75
pr3004_huwe1,1.1176161311770525,75
pr9001_cald1,1.1287247717328877,75
pr12191_tank,1.1267913211505869,75
pr19936_tpm4,1.1199952333868417,75
pr41492_ftx,1.1859564167455356,75
const,17.28605011854175,76
Size_cm,1.0642576282865723,76
Ki67,1.131164494705463,76
Age_at_surgery,1.0856704938235533,76
CNA_Subtype_Chr8p21_del,1.7083118477635144,76
CNA_Subtype_Chr9p23_amp,1.733834415370379,76
CNA_Subtype_Chr12p13_amp,1.756030722245158,76
CNA_Subtype_Chr13q34_amp,1.414985647090022,76
CNA_Subtype_Chr20q13_amp,1.4679241627293642,76
CNA_Subtype_Low_CIN,2.3615232482591213,76
pr3004_huwe1,1.1181954936922105,76
pr9001_cald1,1.0880369283775064,76
pr12191_tank,1.0911200237732142,76
pr19936_tpm4,1.067979664728386,76
pr41492_ftx,1.185428433298479,76
const,16.043755241539778,77
Size_cm,1.0452291839556618,77
Ki67,1.1488173573987954,77
Age_at_surgery,1.0459883558642578,77
CNA_Subtype_Chr8p21_del,1.5791266467902256,77
CNA_Subtype_Chr9p23_amp,1.5467136200390716,77
CNA_Subtype_Chr12p13_amp,1.5696095779459942,77
CNA_Subtype_Chr13q34_amp,1.365055843835148,77
CNA_Subtype_Chr20q13_amp,1.4030710716956312,77
CNA_Subtype_Low_CIN,2.0407423152004176,77
pr3004_huwe1,1.105929726498536,77
pr9001_cald1,1.1362648251700935,77
pr12191_tank,1.1168831834593362,77
pr19936_tpm4,1.1225432174837866,77
pr41492_ftx,1.187533345337357,77
const,15.3226879093269,78
Size_cm,1.0624494971852108,78
Ki67,1.1464068830073773,78
Age_at_surgery,1.058075942814546,78
CNA_Subtype_Chr8p21_del,1.5247796726697205,78
CNA_Subtype_Chr9p23_amp,1.6020737721418712,78
CNA_Subtype_Chr12p13_amp,1.5685184893551805,78
CNA_Subtype_Chr13q34_amp,1.2716017049414925,78
CNA_Subtype_Chr20q13_amp,1.4205590260882208,78
CNA_Subtype_Low_CIN,2.0470706289871385,78
pr3004_huwe1,1.0713577216717909,78
pr9001_cald1,1.0882540063116737,78
pr12191_tank,1.1029920508626485,78
pr19936_tpm4,1.0728798994341335,78
pr41492_ftx,1.1510808092212963,78
const,15.23639026305407,79
Size_cm,1.0245920166190656,79
Ki67,1.1618075482888957,79
Age_at_surgery,1.068117200934101,79
CNA_Subtype_Chr8p21_del,1.50461174877838,79
CNA_Subtype_Chr9p23_amp,1.6054903884084486,79
CNA_Subtype_Chr12p13_amp,1.6215204476445364,79
CNA_Subtype_Chr13q34_amp,1.3864052007996353,79
CNA_Subtype_Chr20q13_amp,1.3187792002233407,79
CNA_Subtype_Low_CIN,2.0644168178324027,79
pr3004_huwe1,1.110224598151698,79
pr9001_cald1,1.1047265878155097,79
pr12191_tank,1.1065364369326798,79
pr19936_tpm4,1.0547207581566067,79
pr41492_ftx,1.171741963321388,79
const,15.512056627789413,80
Size_cm,1.0298318560108652,80
Ki67,1.1719659961324291,80
Age_at_surgery,1.0472957183447873,80
CNA_Subtype_Chr8p21_del,1.5478499528835403,80
CNA_Subtype_Chr9p23_amp,1.4512695488255152,80
CNA_Subtype_Chr12p13_amp,1.5309338586266603,80
CNA_Subtype_Chr13q34_amp,1.3572285638145247,80
CNA_Subtype_Chr20q13_amp,1.4156135550980202,80
CNA_Subtype_Low_CIN,1.9983826894004064,80
pr3004_huwe1,1.1090233649751655,80
pr9001_cald1,1.1332926476894312,80
pr12191_tank,1.100167168442227,80
pr19936_tpm4,1.0941842466885092,80
pr41492_ftx,1.1394261963611318,80
const,16.071236754580855,81
Size_cm,1.0457082747795068,81
Ki67,1.1408375782158893,81
Age_at_surgery,1.0481539003140372,81
CNA_Subtype_Chr8p21_del,1.6213869161845489,81
CNA_Subtype_Chr9p23_amp,1.6086459329463825,81
CNA_Subtype_Chr12p13_amp,1.633484339139654,81
CNA_Subtype_Chr13q34_amp,1.334178853257448,81
CNA_Subtype_Chr20q13_amp,1.3750869293190553,81
CNA_Subtype_Low_CIN,1.9997730743821391,81
pr3004_huwe1,1.0836453043045708,81
pr9001_cald1,1.0999705796192232,81
pr12191_tank,1.1091079079596642,81
pr19936_tpm4,1.070274771971152,81
pr41492_ftx,1.1665915039411858,81
const,15.699266622812733,82
Size_cm,1.060659166857686,82
Ki67,1.1376307333872446,82
Age_at_surgery,1.0479804563520854,82
CNA_Subtype_Chr8p21_del,1.5880406071182942,82
CNA_Subtype_Chr9p23_amp,1.5146688977444964,82
CNA_Subtype_Chr12p13_amp,1.5796586073609444,82
CNA_Subtype_Chr13q34_amp,1.3610043369953184,82
CNA_Subtype_Chr20q13_amp,1.366028443550051,82
CNA_Subtype_Low_CIN,2.030571845109609,82
pr3004_huwe1,1.1484610517368188,82
pr9001_cald1,1.1087937664816778,82
pr12191_tank,1.1092630875845038,82
pr19936_tpm4,1.0724144514873069,82
pr41492_ftx,1.191332627668736,82
const,17.12779737684335,83
Size_cm,1.0269669590606154,83
Ki67,1.146109904189122,83
Age_at_surgery,1.053833110263684,83
CNA_Subtype_Chr8p21_del,1.5745681275066077,83
CNA_Subtype_Chr9p23_amp,1.5377329541499722,83
CNA_Subtype_Chr12p13_amp,1.6532756564952675,83
CNA_Subtype_Chr13q34_amp,1.3968325897885032,83
CNA_Subtype_Chr20q13_amp,1.4098325236666278,83
CNA_Subtype_Low_CIN,2.172505757012253,83
pr3004_huwe1,1.116978318263926,83
pr9001_cald1,1.1219159144516382,83
pr12191_tank,1.082483303001445,83
pr19936_tpm4,1.0753591479095406,83
pr41492_ftx,1.136644672389174,83
const,15.772405081071406,84
Size_cm,1.0456037653969266,84
Ki67,1.1900201304643356,84
Age_at_surgery,1.068215037466113,84
CNA_Subtype_Chr8p21_del,1.6866911975076888,84
CNA_Subtype_Chr9p23_amp,1.5779277351695986,84
CNA_Subtype_Chr12p13_amp,1.722706871068468,84
CNA_Subtype_Chr13q34_amp,1.390591780868063,84
CNA_Subtype_Chr20q13_amp,1.4900545957030669,84
CNA_Subtype_Low_CIN,2.17360026221432,84
pr3004_huwe1,1.0919243689908391,84
pr9001_cald1,1.0860825971808197,84
pr12191_tank,1.1165229835847288,84
pr19936_tpm4,1.0967124512801267,84
pr41492_ftx,1.1191104006423835,84
const,17.575843710115926,85
Size_cm,1.046525701266764,85
Ki67,1.1238581860065868,85
Age_at_surgery,1.0619885751842917,85
CNA_Subtype_Chr8p21_del,1.753000929413853,85
CNA_Subtype_Chr9p23_amp,1.6422991443036623,85
CNA_Subtype_Chr12p13_amp,1.8487058243547767,85
CNA_Subtype_Chr13q34_amp,1.3573847334432283,85
CNA_Subtype_Chr20q13_amp,1.551830142491246,85
CNA_Subtype_Low_CIN,2.378182394178773,85
pr3004_huwe1,1.0794366843358263,85
pr9001_cald1,1.0562772808503098,85
pr12191_tank,1.0626066593682135,85
pr19936_tpm4,1.0639651032321562,85
pr41492_ftx,1.1410279643608028,85
const,16.682234364669227,86
Size_cm,1.0503990059352797,86
Ki67,1.138771583053461,86
Age_at_surgery,1.042823509254445,86
CNA_Subtype_Chr8p21_del,1.6987391023695706,86
CNA_Subtype_Chr9p23_amp,1.6517667016594746,86
CNA_Subtype_Chr12p13_amp,1.7568016953076149,86
CNA_Subtype_Chr13q34_amp,1.4468470610041302,86
CNA_Subtype_Chr20q13_amp,1.4812920521828945,86
CNA_Subtype_Low_CIN,2.2949116995897905,86
pr3004_huwe1,1.085941796364453,86
pr9001_cald1,1.0558241309023138,86
pr12191_tank,1.1287324514874923,86
pr19936_tpm4,1.0554277811736337,86
pr41492_ftx,1.1695260234681466,86
const,15.43656667717775,87
Size_cm,1.0353808127608963,87
Ki67,1.18861539840936,87
Age_at_surgery,1.043424322463549,87
CNA_Subtype_Chr8p21_del,1.4610563644477528,87
CNA_Subtype_Chr9p23_amp,1.504707642537634,87
CNA_Subtype_Chr12p13_amp,1.5683218990851082,87
CNA_Subtype_Chr13q34_amp,1.294574446543593,87
CNA_Subtype_Chr20q13_amp,1.3739867665049263,87
CNA_Subtype_Low_CIN,1.9185954465419128,87
pr3004_huwe1,1.064677679420935,87
pr9001_cald1,1.1040932472886331,87
pr12191_tank,1.100789195864624,87
pr19936_tpm4,1.0887236278857853,87
pr41492_ftx,1.1441996167673454,87
const,15.33065287184368,88
Size_cm,1.0589622944549515,88
Ki67,1.2397686801761194,88
Age_at_surgery,1.0477702033477114,88
CNA_Subtype_Chr8p21_del,1.7037394871067346,88
CNA_Subtype_Chr9p23_amp,1.7286179571948377,88
CNA_Subtype_Chr12p13_amp,1.7285537095008052,88
CNA_Subtype_Chr13q34_amp,1.4649865550045011,88
CNA_Subtype_Chr20q13_amp,1.5044838955398283,88
CNA_Subtype_Low_CIN,2.30115371836842,88
pr3004_huwe1,1.1232712034759036,88
pr9001_cald1,1.1192341828344108,88
pr12191_tank,1.130256054122834,88
pr19936_tpm4,1.0932219179589249,88
pr41492_ftx,1.192295881819965,88
const,15.759873992064245,89
Size_cm,1.0319145623728567,89
Ki67,1.1261877094601318,89
Age_at_surgery,1.0377951666556164,89
CNA_Subtype_Chr8p21_del,1.6164955560619534,89
CNA_Subtype_Chr9p23_amp,1.5348116917260397,89
CNA_Subtype_Chr12p13_amp,1.5957527594213865,89
CNA_Subtype_Chr13q34_amp,1.432912017219117,89
CNA_Subtype_Chr20q13_amp,1.4567704790549325,89
CNA_Subtype_Low_CIN,2.112791868995329,89
pr3004_huwe1,1.0875287443524404,89
pr9001_cald1,1.102823001779092,89
pr12191_tank,1.09011664546489,89
pr19936_tpm4,1.0583787431542686,89
pr41492_ftx,1.107662221968038,89
const,17.531737492689665,90
Size_cm,1.0713804616754292,90
Ki67,1.137894289537761,90
Age_at_surgery,1.0510382251271035,90
CNA_Subtype_Chr8p21_del,1.7262810532487574,90
CNA_Subtype_Chr9p23_amp,1.7498333989854231,90
CNA_Subtype_Chr12p13_amp,1.8653762181759903,90
CNA_Subtype_Chr13q34_amp,1.400119653405699,90
CNA_Subtype_Chr20q13_amp,1.5427900121066953,90
CNA_Subtype_Low_CIN,2.3523294866512434,90
pr3004_huwe1,1.1405075771543522,90
pr9001_cald1,1.1123257479309347,90
pr12191_tank,1.0750713814909303,90
pr19936_tpm4,1.0961779939953251,90
pr41492_ftx,1.1587380227149957,90
const,18.56105321542476,91
Size_cm,1.0588959766077997,91
Ki67,1.1118266541545396,91
Age_at_surgery,1.038833393894023,91
CNA_Subtype_Chr8p21_del,1.596540966345304,91
CNA_Subtype_Chr9p23_amp,1.587085909151975,91
CNA_Subtype_Chr12p13_amp,1.5898192082800344,91
CNA_Subtype_Chr13q34_amp,1.3920239465130126,91
CNA_Subtype_Chr20q13_amp,1.4247253472346348,91
CNA_Subtype_Low_CIN,2.105133535164468,91
pr3004_huwe1,1.10506622906691,91
pr9001_cald1,1.1429671663022207,91
pr12191_tank,1.072454019222425,91
pr19936_tpm4,1.1120792990802957,91
pr41492_ftx,1.1163443003244249,91
const,16.61370389809046,92
Size_cm,1.0577246837593848,92
Ki67,1.1386930365417849,92
Age_at_surgery,1.0486641155891925,92
CNA_Subtype_Chr8p21_del,1.4763583365178494,92
CNA_Subtype_Chr9p23_amp,1.4580490682079563,92
CNA_Subtype_Chr12p13_amp,1.4901994251921489,92
CNA_Subtype_Chr13q34_amp,1.3395469385644343,92
CNA_Subtype_Chr20q13_amp,1.3278490091785269,92
CNA_Subtype_Low_CIN,1.804544446442447,92
pr3004_huwe1,1.0717744897714745,92
pr9001_cald1,1.0770276599630455,92
pr12191_tank,1.0757920621156416,92
pr19936_tpm4,1.0885449029348389,92
pr41492_ftx,1.154958418013185,92
const,17.024088998511218,93
Size_cm,1.0561040086102678,93
Ki67,1.13872811834293,93
Age_at_surgery,1.0680037847966029,93
CNA_Subtype_Chr8p21_del,1.6772056105780162,93
CNA_Subtype_Chr9p23_amp,1.6963755624311263,93
CNA_Subtype_Chr12p13_amp,1.6749296586646532,93
CNA_Subtype_Chr13q34_amp,1.297141064254269,93
CNA_Subtype_Chr20q13_amp,1.5117075350718323,93
CNA_Subtype_Low_CIN,2.1780064553033283,93
pr3004_huwe1,1.1401678048802844,93
pr9001_cald1,1.1055211151104507,93
pr12191_tank,1.0737043709284555,93
pr19936_tpm4,1.0780657022641134,93
pr41492_ftx,1.1477443985808635,93
const,15.752904400875805,94
Size_cm,1.048268654622308,94
Ki67,1.1254453987411197,94
Age_at_surgery,1.0681380316715403,94
CNA_Subtype_Chr8p21_del,1.6382130798336187,94
CNA_Subtype_Chr9p23_amp,1.6009075820725651,94
CNA_Subtype_Chr12p13_amp,1.6135236359232892,94
CNA_Subtype_Chr13q34_amp,1.4420563093119874,94
CNA_Subtype_Chr20q13_amp,1.2875526045049874,94
CNA_Subtype_Low_CIN,2.1104970252478115,94
pr3004_huwe1,1.1426920629010582,94
pr9001_cald1,1.0741959884124186,94
pr12191_tank,1.107942412642762,94
pr19936_tpm4,1.1045021492045106,94
pr41492_ftx,1.153128619889194,94
const,16.800002406737466,95
Size_cm,1.0887732279914184,95
Ki67,1.165325667713621,95
Age_at_surgery,1.061820137721753,95
CNA_Subtype_Chr8p21_del,1.5454963986593129,95
CNA_Subtype_Chr9p23_amp,1.6043376481477578,95
CNA_Subtype_Chr12p13_amp,1.6667037412341623,95
CNA_Subtype_Chr13q34_amp,1.3923294502356651,95
CNA_Subtype_Chr20q13_amp,1.4951265289072528,95
CNA_Subtype_Low_CIN,2.1650919480042874,95
pr3004_huwe1,1.1424594081254436,95
pr9001_cald1,1.0994443992343348,95
pr12191_tank,1.0681310963149535,95
pr19936_tpm4,1.0626011554892718,95
pr41492_ftx,1.1432346839882068,95
const,17.671667881511187,96
Size_cm,1.0374910951592475,96
Ki67,1.0880120284468602,96
Age_at_surgery,1.0335318163568443,96
CNA_Subtype_Chr8p21_del,1.8106082045862144,96
CNA_Subtype_Chr9p23_amp,1.7355013734998557,96
CNA_Subtype_Chr12p13_amp,1.7779039815754676,96
CNA_Subtype_Chr13q34_amp,1.4605283612492153,96
CNA_Subtype_Chr20q13_amp,1.6243774151753383,96
CNA_Subtype_Low_CIN,2.333125294701221,96
pr3004_huwe1,1.1127691688751111,96
pr9001_cald1,1.0558591683980427,96
pr12191_tank,1.1038009688624768,96
pr19936_tpm4,1.0684576657487963,96
pr41492_ftx,1.1777238458013874,96
const,16.248993328104035,97
Size_cm,1.0553489835222756,97
Ki67,1.163026302481447,97
Age_at_surgery,1.0799320581323804,97
CNA_Subtype_Chr8p21_del,1.6550852469238198,97
CNA_Subtype_Chr9p23_amp,1.5754872482347495,97
CNA_Subtype_Chr12p13_amp,1.6204725265277589,97
CNA_Subtype_Chr13q34_amp,1.4947766334750292,97
CNA_Subtype_Chr20q13_amp,1.432063244927852,97
CNA_Subtype_Low_CIN,2.220699413201005,97
pr3004_huwe1,1.1047595590795527,97
pr9001_cald1,1.062954678297919,97
pr12191_tank,1.1026627116383496,97
pr19936_tpm4,1.127897320861607,97
pr41492_ftx,1.168405256863388,97
const,17.741507464187812,98
Size_cm,1.047494324924552,98
Ki67,1.156483279380548,98
Age_at_surgery,1.0616885017922064,98
CNA_Subtype_Chr8p21_del,1.7483067517124602,98
CNA_Subtype_Chr9p23_amp,1.6583983826004285,98
CNA_Subtype_Chr12p13_amp,1.7019643682061338,98
CNA_Subtype_Chr13q34_amp,1.4258485201313984,98
CNA_Subtype_Chr20q13_amp,1.5041457752332776,98
CNA_Subtype_Low_CIN,2.2033649455252284,98
pr3004_huwe1,1.1498717519655457,98
pr9001_cald1,1.1064002443173109,98
pr12191_tank,1.0800851644997218,98
pr19936_tpm4,1.0870959887055118,98
pr41492_ftx,1.175110148416967,98
const,15.928850066124294,99
Size_cm,1.0334673993327343,99
Ki67,1.1657588535443724,99
Age_at_surgery,1.0470725080712189,99
CNA_Subtype_Chr8p21_del,1.6431800204365072,99
CNA_Subtype_Chr9p23_amp,1.575948814636274,99
CNA_Subtype_Chr12p13_amp,1.654410037128976,99
CNA_Subtype_Chr13q34_amp,1.359206485966323,99
CNA_Subtype_Chr20q13_amp,1.4284788546991405,99
CNA_Subtype_Low_CIN,2.0836337268131877,99
pr3004_huwe1,1.1024654448297877,99
pr9001_cald1,1.1163784949020692,99
pr12191_tank,1.1144865456692388,99
pr19936_tpm4,1.0984100596371802,99
pr41492_ftx,1.174762443211676,99
const,17.37371076653724,100
Size_cm,1.0401953483156292,100
Ki67,1.1874404231131812,100
Age_at_surgery,1.0926655835248977,100
CNA_Subtype_Chr8p21_del,1.4784105321269454,100
CNA_Subtype_Chr9p23_amp,1.583144989327035,100
CNA_Subtype_Chr12p13_amp,1.5568558432329664,100
CNA_Subtype_Chr13q34_amp,1.3426073459168015,100
CNA_Subtype_Chr20q13_amp,1.3934728008871204,100
CNA_Subtype_Low_CIN,2.0014052285849067,100
pr3004_huwe1,1.1139413724366825,100
pr9001_cald1,1.1518783265738952,100
pr12191_tank,1.1106423764590232,100
pr19936_tpm4,1.0912956479433944,100
pr41492_ftx,1.1655228777523978,100
